0,3.915879811
1,3.91160243
2,3.901610928
3,3.888384252
4,3.876923133
5,3.869390703
6,3.861130778
7,3.850340984
8,3.838451191
9,3.826900526
10,3.81569081
11,3.807361123
12,3.798657586
13,3.788124797
14,3.776846113
15,3.767370943
16,3.759707454
17,3.747645822
18,3.735927371
19,3.725288411
20,3.716837613
21,3.708007057
22,3.697319906
23,3.686614153
24,3.678850031
25,3.671816851
26,3.659953148
27,3.648438096
28,3.639880531
29,3.632056523
30,3.622355592
31,3.611516857
32,3.601033278
33,3.593533757
34,3.584521886
35,3.574367215
36,3.563440982
37,3.553627889
38,3.546446462
39,3.539256277
40,3.529782096
41,3.518772843
42,3.507362109
43,3.501267244
44,3.493258032
45,3.483326527
46,3.473760909
47,3.461109964
48,3.45458194
49,3.447277117
50,3.437265917
51,3.427623186
52,3.417964098
53,3.410612189
54,3.403250727
55,3.39277318
56,3.382276116
57,3.372149262
58,3.365908241
59,3.357706311
60,3.348317879
61,3.338521375
62,3.331849854
63,3.324383913
64,3.315332662
65,3.306266504
66,3.29481387
67,3.288089098
68,3.28135603
69,3.271439311
70,3.262299908
71,3.253145054
72,3.245570624
73,3.237985529
74,3.229589526
75,3.221180349
76,3.213560632
77,3.206733749
78,3.195067625
79,3.187410364
80,3.178934155
81,3.170444301
82,3.165181803
83,3.155858284
84,3.145705153
85,3.139603781
86,3.133495252
87,3.124931228
88,3.117170613
89,3.108579513
90,3.098333306
91,3.091354198
92,3.085599555
93,3.075719361
94,3.068296636
95,3.059623075
96,3.054246289
97,3.045548625
98,3.037666379
99,3.02894004
100,3.021864737
101,3.013945196
102,3.006013079
103,2.998068311
104,2.993044011
105,2.985917526
106,2.977100021
107,2.968266726
108,2.959417535
109,2.953086894
110,2.94674805
111,2.937859811
112,2.931076908
113,2.925558814
114,2.917482583
115,2.911097063
116,2.902996575
117,2.89616451
118,2.888038768
119,2.881613942
120,2.873463387
121,2.865298844
122,2.860135043
123,2.854534562
124,2.84547358
125,2.837260502
126,2.830766334
127,2.823829284
128,2.819054083
129,2.811664597
130,2.801648333
131,2.795104314
132,2.786801904
133,2.782426205
134,2.77673157
135,2.769274069
136,2.762244138
137,2.75388202
138,2.74726949
139,2.741530836
140,2.733572995
141,2.726930744
142,2.722053536
143,2.715394268
144,2.707390084
145,2.698033742
146,2.692231874
147,2.686422433
148,2.679261901
149,2.671641129
150,2.666703026
151,2.659960318
152,2.653657781
153,2.647797303
154,2.641025445
155,2.63469555
156,2.628809538
157,2.622008058
158,2.614741355
159,2.608828146
160,2.603818318
161,2.596520859
162,2.591496646
163,2.58372033
164,2.576388477
165,2.569503372
166,2.563527232
167,2.557081938
168,2.552010869
169,2.544161733
170,2.540462943
171,2.532592161
172,2.528419273
173,2.520990483
174,2.515875488
175,2.508890323
176,2.501426467
177,2.498156785
178,2.490205306
179,2.484583222
180,2.479422863
181,2.472845704
182,2.468611925
183,2.459659458
184,2.454939692
185,2.449741587
186,2.442168745
187,2.437902759
188,2.432207726
189,2.426028968
190,2.419840652
191,2.414119829
192,2.408868509
193,2.402653437
194,2.395949357
195,2.390673873
196,2.385871842
197,2.380582827
198,2.374804848
199,2.369500864
200,2.362739901
201,2.358387361
202,2.352091739
203,2.346271304
204,2.340928196
205,2.337037645
206,2.331681709
207,2.324854241
208,2.319481251
209,2.31263195
210,2.305279719
211,2.302825809
212,2.296929937
213,2.291517301
214,2.287575958
215,2.281162461
216,2.277210245
217,2.271769134
218,2.264832611
219,2.259373418
220,2.254403552
221,2.249924975
222,2.242947508
223,2.238455021
224,2.233456934
225,2.226949238
226,2.221935442
227,2.218421689
228,2.213396165
229,2.206852594
230,2.200801887
231,2.197267633
232,2.193224248
233,2.18765718
234,2.180559335
235,2.175989006
236,2.171921585
237,2.16734019
238,2.160201842
239,2.157648952
240,2.151514506
241,2.146906679
242,2.13972696
243,2.135103677
244,2.130988971
245,2.126869424
246,2.122229122
247,2.116032426
248,2.111377647
249,2.104643024
250,2.101530309
251,2.098414784
252,2.09269566
253,2.089572124
254,2.083838242
255,2.079662104
256,2.072864963
257,2.068675353
258,2.064480567
259,2.057652942
260,2.053444459
261,2.048703625
262,2.043428179
263,2.039730425
264,2.034440819
265,2.030203093
266,2.027551774
267,2.021179969
268,2.016393068
269,2.012132223
270,2.007865869
271,2.004128271
272,2.00092123
273,1.995033498
274,1.990744847
275,1.986450555
276,1.983763745
277,1.977306324
278,1.972454806
279,1.969216412
280,1.963270902
281,1.957856344
282,1.953518111
283,1.950803728
284,1.944279782
285,1.940467971
286,1.936106012
287,1.931738046
288,1.926816865
289,1.922436033
290,1.919146404
291,1.915304147
292,1.912007035
293,1.907054845
294,1.903749017
295,1.899335786
296,1.894363402
297,1.888829163
298,1.884949296
299,1.881619808
300,1.876062646
301,1.872166641
302,1.869938127
303,1.865476222
304,1.863242822
305,1.855972942
306,1.850368861
307,1.846439824
308,1.845316303
309,1.84081803
310,1.834621906
311,1.832365596
312,1.827282675
313,1.821624823
314,1.818224948
315,1.814253505
316,1.810845173
317,1.807432913
318,1.803446954
319,1.801166842
320,1.796601309
321,1.792028666
322,1.788021738
323,1.783435652
324,1.77826766
325,1.774817219
326,1.770210232
327,1.767327135
328,1.763863611
329,1.761552281
330,1.756344983
331,1.752868192
332,1.74822589
333,1.744739202
334,1.739501152
335,1.737170026
336,1.731917971
337,1.72958059
338,1.72490001
339,1.721384461
340,1.719625036
341,1.716102871
342,1.710222727
343,1.707278004
344,1.704919981
345,1.699016157
346,1.694875985
347,1.692507385
348,1.686576973
349,1.683606966
