FET Vds-Id
VG= -40 to 9.95 in 0.15 step
VDS= -20 to 0 in 5 step
NO. VG ID
 V A
877 -8.8 -1.0535E-06
878 -8.65 -9.877E-07
879 -8.5 -1.03048E-06
880 -8.35 -9.1531E-07
881 -8.2 -9.3456E-07
882 -8.05 -9.8844E-07
883 -7.9 -8.7202E-07
884 -7.75 -8.9882E-07
885 -7.6 -9.4446E-07
886 -7.45 -8.3534E-07
887 -7.3 -8.6404E-07
888 -7.15 -8.8888E-07
889 -7 -7.9707E-07
890 -6.85 -8.2707E-07
891 -6.7 -8.521E-07
892 -6.55 -7.6159E-07
893 -6.4 -7.891E-07
894 -6.25 -8.2067E-07
895 -6.1 -7.2502E-07
896 -5.95 -7.5337E-07
897 -5.8 -7.815E-07
898 -5.65 -6.8992E-07
899 -5.5 -7.1755E-07
900 -5.35 -7.5792E-07
901 -5.2 -6.536E-07
902 -5.05 -6.8074E-07
903 -4.9 -7.3311E-07
904 -4.75 -6.2158E-07
905 -4.6 -6.4563E-07
906 -4.45 -7.0007E-07
907 -4.3 -5.9221E-07
908 -4.15 -5.9803E-07
909 -4 -6.5828E-07
910 -3.85 -5.6857E-07
911 -3.7 -5.5356E-07
912 -3.55 -6.3464E-07
913 -3.4 -5.5E-07
914 -3.25 -5.0024E-07
915 -3.1 -6.1112E-07
916 -2.95 -5.376E-07
917 -2.8 -4.9082E-07
918 -2.65 -5.6252E-07
919 -2.5 -5.1443E-07
920 -2.35 -4.4156E-07
921 -2.2 -5.2716E-07
922 -2.05 -5.0418E-07
923 -1.9 -4.234E-07
924 -1.75 -4.8921E-07
925 -1.6 -5.0622E-07
926 -1.45 -3.733E-07
927 -1.3 -4.339E-07
928 -1.15 -4.5977E-07
929 -1 -3.7068E-07
930 -0.85 -3.9904E-07
931 -0.7 -4.541E-07
932 -0.55 -3.579E-07
933 -0.4 -3.4299E-07
934 -0.25 -4.4255E-07
935 -0.1 -3.643E-07
936 0.05 -3.055E-07
937 0.2 -4.183E-07
938 0.35 -3.4192E-07
939 0.5 -2.8758E-07
940 0.65 -2.7013E-07
941 0.8 -2.8347E-07
942 0.95 -3.1941E-07
943 1.1 -3.4754E-07
944 1.25 -2.9894E-07
945 1.4 -2.4473E-07
946 1.55 -2.3375E-07
947 1.7 -2.2551E-07
948 1.85 -2.6658E-07
949 2 -3.0508E-07
950 2.15 -3.0966E-07
951 2.3 -2.7821E-07
952 2.45 -2.2814E-07
953 2.6 -1.8686E-07
954 2.75 -1.6962E-07
955 2.9 -2.0087E-07
956 3.05 -2.4339E-07
957 3.2 -2.7677E-07
958 3.35 -2.4383E-07
959 3.5 -2.0497E-07
960 3.65 -1.59E-07
961 3.8 -1.1508E-07
962 3.95 -1.4385E-07
963 4.1 -1.675E-07
964 4.25 -2.0428E-07
965 4.4 -2.219E-07
966 4.55 -2.0535E-07
967 4.7 -1.5896E-07
968 4.85 -1.122E-07
969 5 -1.18E-07
970 5.15 -1.7905E-07
971 5.3 -1.4449E-07
972 5.45 -9.887E-08
973 5.6 -1.7432E-07
974 5.75 -1.7982E-07
975 5.9 -1.4416E-07
976 6.05 -1.11291E-07
977 6.2 -1.4835E-07
978 6.35 -1.6175E-07
979 6.5 -1.5121E-07
980 6.65 -7.9931E-08
981 6.8 -1.3895E-07
982 6.95 -1.4051E-07
983 7.1 -9.516E-08
984 7.25 -1.07269E-07
985 7.4 -1.03958E-07
986 7.55 -7.8868E-08
987 7.7 -6.7627E-08
988 7.85 -6.1508E-08
989 8 -5.3315E-08
990 8.15 -2.3795E-08
991 8.3 -2.3752E-08
992 8.45 -1.2431E-07
993 8.6 -5.4587E-08
994 8.75 -1.7684E-08
995 8.9 -1.1812E-07
996 9.05 -5.1872E-08
997 9.2 -1.392E-09
998 9.35 -1.2504E-07
999 9.5 -6.741E-08
1000 9.65 -5.8591E-08
1001 9.8 -2.2033E-08
1002 9.95 -4.856E-09
1003 -40 -2.5337E-06
1004 -39.85 -2.7188E-06
1005 -39.7 -2.73E-06
1006 -39.55 -2.722E-06
1007 -39.4 -2.8168E-06
1008 -39.25 -2.8858E-06
1009 -39.1 -2.8196E-06
1010 -38.95 -2.813E-06
1011 -38.8 -2.9063E-06
1012 -38.65 -2.9067E-06
1013 -38.5 -2.815E-06
1014 -38.35 -2.8563E-06
1015 -38.2 -2.9249E-06
1016 -38.05 -2.8641E-06
1017 -37.9 -2.8046E-06
1018 -37.75 -2.8697E-06
1019 -37.6 -2.8909E-06
1020 -37.45 -2.8042E-06
1021 -37.3 -2.7863E-06
1022 -37.15 -2.8702E-06
1023 -37 -2.8424E-06
1024 -36.85 -2.7465E-06
1025 -36.7 -2.7943E-06
1026 -36.55 -2.8438E-06
1027 -36.4 -2.7768E-06
1028 -36.25 -2.7169E-06
1029 -36.1 -2.7877E-06
1030 -35.95 -2.7941E-06
1031 -35.8 -2.6951E-06
1032 -35.65 -2.6857E-06
1033 -35.5 -2.7665E-06
1034 -35.35 -2.7153E-06
1035 -35.2 -2.6297E-06
1036 -35.05 -2.6732E-06
1037 -34.9 -2.716E-06
1038 -34.75 -2.6347E-06
1039 -34.6 -2.5912E-06
1040 -34.45 -2.6596E-06
1041 -34.3 -2.6574E-06
1042 -34.15 -2.5527E-06
1043 -34 -2.5572E-06
1044 -33.85 -2.6291E-06
1045 -33.7 -2.562E-06
1046 -33.55 -2.4883E-06
1047 -33.4 -2.5302E-06
1048 -33.25 -2.5663E-06
1049 -33.1 -2.4719E-06
1050 -32.95 -2.4392E-06
1051 -32.8 -2.5118E-06
1052 -32.65 -2.4985E-06
1053 -32.5 -2.3908E-06
1054 -32.35 -2.4117E-06
1055 -32.2 -2.4722E-06
1056 -32.05 -2.4008E-06
1057 -31.9 -2.3298E-06
1058 -31.75 -2.3827E-06
1059 -31.6 -2.4008E-06
1060 -31.45 -2.3051E-06
1061 -31.3 -2.2793E-06
1062 -31.15 -2.354E-06
1063 -31 -2.3249E-06
1064 -30.85 -2.223E-06
1065 -30.7 -2.2601E-06
1066 -30.55 -2.3071E-06
1067 -30.4 -2.2369E-06
1068 -30.25 -2.1686E-06
1069 -30.1 -2.2343E-06
1070 -29.95 -2.2401E-06
1071 -29.8 -2.1403E-06
1072 -29.65 -2.1206E-06
1073 -29.5 -2.1994E-06
1074 -29.35 -2.153E-06
1075 -29.2 -2.0599E-06
1076 -29.05 -2.104E-06
1077 -28.9 -2.1452E-06
1078 -28.75 -2.0663E-06
1079 -28.6 -2.0161E-06
1080 -28.45 -2.0828E-06
1081 -28.3 -2.0812E-06
1082 -28.15 -1.9777E-06
1083 -28 -1.9745E-06
1084 -27.85 -2.0495E-06
1085 -27.7 -1.9845E-06
1086 -27.55 -1.9068E-06
1087 -27.4 -1.9477E-06
1088 -27.25 -1.9881E-06
1089 -27.1 -1.8954E-06
1090 -26.95 -1.8593E-06
1091 -26.8 -1.9294E-06
1092 -26.65 -1.9218E-06
1093 -26.5 -1.814E-06
1094 -26.35 -1.8284E-06
1095 -26.2 -1.8964E-06
1096 -26.05 -1.8234E-06
1097 -25.9 -1.7538E-06
1098 -25.75 -1.8008E-06
1099 -25.6 -1.8257E-06
1100 -25.45 -1.731E-06
1101 -25.3 -1.703E-06
1102 -25.15 -1.7781E-06
1103 -25 -1.7559E-06
1104 -24.85 -1.6518E-06
1105 -24.7 -1.6843E-06
1106 -24.55 -1.7372E-06
1107 -24.4 -1.6673E-06
1108 -24.25 -1.5988E-06
1109 -24.1 -1.6607E-06
1110 -23.95 -1.6709E-06
1111 -23.8 -1.5751E-06
1112 -23.65 -1.5518E-06
1113 -23.5 -1.6313E-06
1114 -23.35 -1.5932E-06
1115 -23.2 -1.4964E-06
1116 -23.05 -1.5407E-06
1117 -22.9 -1.5849E-06
1118 -22.75 -1.5112E-06
1119 -22.6 -1.4559E-06
1120 -22.45 -1.524E-06
1121 -22.3 -1.5257E-06
1122 -22.15 -1.4247E-06
1123 -22 -1.4179E-06
1124 -21.85 -1.4967E-06
1125 -21.7 -1.4406E-06
1126 -21.55 -1.3581E-06
1127 -21.4 -1.4025E-06
1128 -21.25 -1.4443E-06
1129 -21.1 -1.3605E-06
1130 -20.95 -1.3216E-06
1131 -20.8 -1.3906E-06
1132 -20.65 -1.3896E-06
1133 -20.5 -1.2847E-06
1134 -20.35 -1.294E-06
1135 -20.2 -1.3681E-06
1136 -20.05 -1.2987E-06
1137 -19.9 -1.2285E-06
1138 -19.75 -1.2749E-06
1139 -19.6 -1.3102E-06
1140 -19.45 -1.2168E-06
1141 -19.3 -1.1888E-06
1142 -19.15 -1.2643E-06
1143 -19 -1.251E-06
1144 -18.85 -1.1468E-06
1145 -18.7 -1.1747E-06
1146 -18.55 -1.2365E-06
1147 -18.4 -1.168E-06
1148 -18.25 -1.1015E-06
1149 -18.1 -1.1598E-06
1150 -17.95 -1.1774E-06
1151 -17.8 -1.0854E-06
1152 -17.65 -1.0625E-06
1153 -17.5 -1.1426E-06
1154 -17.35 -1.1144E-06
1155 -17.2 -1.0174E-06
1156 -17.05 -1.0616E-06
1157 -16.9 -1.1101E-06
1158 -16.75 -1.0422E-06
1159 -16.6 -1.07869E-06
1160 -16.45 -1.0588E-06
1161 -16.3 -1.0002E-06
1162 -16.15 -1.03355E-06
1163 -16 -9.2847E-07
1164 -15.85 -9.65E-07
1165 -15.7 -1.01705E-06
1166 -15.55 -9.0952E-07
1167 -15.4 -8.874E-07
1168 -15.25 -9.6289E-07
1169 -15.1 -8.7447E-07
1170 -14.95 -8.7379E-07
1171 -14.8 -9.3911E-07
1172 -14.65 -8.4357E-07
1173 -14.5 -8.4853E-07
1174 -14.35 -9.1318E-07
1175 -14.2 -8.1644E-07
1176 -14.05 -8.2377E-07
1177 -13.9 -8.8844E-07
1178 -13.75 -7.8911E-07
1179 -13.6 -7.993E-07
1180 -13.45 -8.6037E-07
1181 -13.3 -7.6265E-07
1182 -13.15 -7.7487E-07
1183 -13 -8.3573E-07
1184 -12.85 -7.3875E-07
1185 -12.7 -7.5122E-07
1186 -12.55 -8.1314E-07
1187 -12.4 -7.1263E-07
1188 -12.25 -7.1893E-07
1189 -12.1 -7.8139E-07
1190 -11.95 -6.9328E-07
1191 -11.8 -6.8935E-07
1192 -11.65 -7.5432E-07
1193 -11.5 -6.7036E-07
1194 -11.35 -6.5491E-07
1195 -11.2 -7.4736E-07
1196 -11.05 -6.5383E-07
1197 -10.9 -6.1439E-07
1198 -10.75 -7.3297E-07
1199 -10.6 -6.4443E-07
1200 -10.45 -5.985E-07
1201 -10.3 -6.9803E-07
1202 -10.15 -6.3148E-07
1203 -10 -5.8089E-07
1204 -9.85 -6.5997E-07
1205 -9.7 -6.134E-07
1206 -9.55 -5.4469E-07
1207 -9.4 -6.3469E-07
1208 -9.25 -6.0302E-07
1209 -9.1 -5.3405E-07
1210 -8.95 -6.0217E-07
1211 -8.8 -6.0417E-07
1212 -8.65 -4.9122E-07
1213 -8.5 -5.6427E-07
1214 -8.35 -5.9831E-07
1215 -8.2 -4.8879E-07
1216 -8.05 -5.2618E-07
1217 -7.9 -5.7555E-07
1218 -7.75 -4.7342E-07
1219 -7.6 -4.9771E-07
1220 -7.45 -5.4928E-07
1221 -7.3 -4.6617E-07
1222 -7.15 -4.4684E-07
1223 -7 -5.5383E-07
1224 -6.85 -4.7452E-07
1225 -6.7 -4.3261E-07
1226 -6.55 -5.0719E-07
1227 -6.4 -4.6195E-07
1228 -6.25 -3.9445E-07
1229 -6.1 -4.7672E-07
1230 -5.95 -4.7083E-07
1231 -5.8 -3.6163E-07
1232 -5.65 -4.2662E-07
1233 -5.5 -4.5469E-07
1234 -5.35 -3.6806E-07
1235 -5.2 -4.0028E-07
1236 -5.05 -4.5206E-07
1237 -4.9 -3.6608E-07
1238 -4.75 -3.39E-07
1239 -4.6 -4.5143E-07
1240 -4.45 -3.7914E-07
1241 -4.3 -3.2184E-07
1242 -4.15 -4.1096E-07
1243 -4 -3.8127E-07
1244 -3.85 -3.0665E-07
1245 -3.7 -3.6522E-07
1246 -3.55 -3.8668E-07
1247 -3.4 -2.9557E-07
1248 -3.25 -2.7486E-07
1249 -3.1 -3.0219E-07
1250 -2.95 -3.7051E-07
1251 -2.8 -3.02E-07
1252 -2.65 -2.6209E-07
1253 -2.5 -2.5025E-07
1254 -2.35 -2.8013E-07
1255 -2.2 -3.2514E-07
1256 -2.05 -3.4567E-07
1257 -1.9 -2.2579E-07
1258 -1.75 -2.3133E-07
1259 -1.6 -2.6115E-07
1260 -1.45 -3.0158E-07
1261 -1.3 -3.1817E-07
1262 -1.15 -2.6294E-07
1263 -1 -2.1234E-07
1264 -0.85 -2.0378E-07
1265 -0.7 -2.0539E-07
1266 -0.55 -2.4392E-07
1267 -0.4 -2.8486E-07
1268 -0.25 -2.8627E-07
1269 -0.1 -2.0397E-07
1270 0.05 -1.8014E-07
1271 0.2 -1.6447E-07
1272 0.35 -2.1497E-07
1273 0.5 -2.5674E-07
1274 0.65 -2.5429E-07
1275 0.8 -2.5778E-07
1276 0.95 -2.0203E-07
1277 1.1 -1.5237E-07
1278 1.25 -1.4442E-07
1279 1.4 -1.378E-07
1280 1.55 -1.7973E-07
1281 1.7 -2.2003E-07
1282 1.85 -2.2639E-07
1283 2 -2.1573E-07
1284 2.15 -1.7256E-07
1285 2.3 -1.2974E-07
1286 2.45 -9.113E-08
1287 2.6 -1.2215E-07
1288 2.75 -1.4579E-07
1289 2.9 -1.8104E-07
1290 3.05 -2.1115E-07
1291 3.2 -1.7582E-07
1292 3.35 -1.4497E-07
1293 3.5 -1.0286E-07
1294 3.65 -1.597E-07
1295 3.8 -1.7419E-07
1296 3.95 -1.8354E-07
1297 4.1 -1.494E-07
1298 4.25 -1.1134E-07
1299 4.4 -1.7E-07
1300 4.55 -1.6966E-07
1301 4.7 -1.3574E-07
1302 4.85 -9.721E-08
1303 5 -1.4691E-07
1304 5.15 -1.4794E-07
1305 5.3 -1.4417E-07
1306 5.45 -9.902E-08
1307 5.6 -1.06884E-07
1308 5.75 -1.04761E-07
1309 5.9 -9.9363E-08
1310 6.05 -9.0444E-08
1311 6.2 -6.4156E-08
1312 6.35 -5.6193E-08
1313 6.5 -4.174E-08
1314 6.65 -2.9466E-08
1315 6.8 -2.5868E-08
1316 6.95 -1.256E-07
1317 7.1 -1.0204E-08
1318 7.25 -2.273E-08
1319 7.4 -1.676E-08
1320 7.55 -1.003E-08
1321 7.7 -1.064E-08
1322 7.85 -4.37E-09
1323 8 1.47E-09
1324 8.15 -9.9196E-08
1325 8.3 -1.13974E-07
1326 8.45 -7.1248E-08
1327 8.6 -3.28E-08
1328 8.75 -2.844E-09
1329 8.9 -2.058E-08
1330 9.05 -7.0289E-08
1331 9.2 -1.123E-08
1332 9.35 -9.0016E-08
1333 9.5 -1.0379E-08
1334 9.65 1.502E-08
1335 9.8 -2.9389E-08
1336 9.95 -9.029E-08
1337 -40 2.8922E-06
1338 -39.85 2.7829E-06
1339 -39.7 2.6156E-06
1340 -39.55 2.4147E-06
1341 -39.4 2.3599E-06
1342 -39.25 2.3381E-06
1343 -39.1 2.2105E-06
1344 -38.95 2.0932E-06
1345 -38.8 2.1137E-06
1346 -38.65 2.0822E-06
1347 -38.5 1.9479E-06
1348 -38.35 1.8975E-06
1349 -38.2 1.9455E-06
1350 -38.05 1.8772E-06
1351 -37.9 1.7561E-06
1352 -37.75 1.7748E-06
1353 -37.6 1.7984E-06
1354 -37.45 1.7025E-06
1355 -37.3 1.6285E-06
1356 -37.15 1.6802E-06
1357 -37 1.6628E-06
1358 -36.85 1.5479E-06
1359 -36.7 1.53E-06
1360 -36.55 1.5926E-06
1361 -36.4 1.5269E-06
1362 -36.25 1.4352E-06
1363 -36.1 1.4639E-06
1364 -35.95 1.4952E-06
1365 -35.8 1.403E-06
1366 -35.65 1.3513E-06
1367 -35.5 1.4156E-06
1368 -35.35 1.4027E-06
1369 -35.2 1.2929E-06
1370 -35.05 1.2934E-06
1371 -34.9 1.3569E-06
1372 -34.75 1.2863E-06
1373 -34.6 1.2095E-06
1374 -34.45 1.2472E-06
1375 -34.3 1.281E-06
1376 -34.15 1.1814E-06
1377 -34 1.1448E-06
1378 -33.85 1.2154E-06
1379 -33.7 1.1985E-06
1380 -33.55 1.091E-06
1381 -33.4 1.1064E-06
1382 -33.25 1.168E-06
1383 -33.1 1.095E-06
1384 -32.95 1.0234E-06
1385 -32.8 1.0705E-06
1386 -32.65 1.0941E-06
1387 -32.5 9.979E-07
1388 -32.35 1.07763E-06
1389 -32.2 9.8133E-07
1390 -32.05 9.53E-07
1391 -31.9 1.00343E-06
1392 -31.75 1.01045E-06
1393 -31.6 9.2187E-07
1394 -31.45 8.6921E-07
1395 -31.3 9.2198E-07
1396 -31.15 9.5627E-07
1397 -31 8.8296E-07
1398 -30.85 8.2008E-07
1399 -30.7 8.5788E-07
1400 -30.55 8.9102E-07
1401 -30.4 8.3559E-07
1402 -30.25 7.7061E-07
1403 -30.1 8.031E-07
1404 -29.95 8.573E-07
1405 -29.8 7.8867E-07
1406 -29.65 7.0164E-07
1407 -29.5 7.4824E-07
1408 -29.35 8.0834E-07
1409 -29.2 7.5568E-07
1410 -29.05 6.7724E-07
1411 -28.9 6.8559E-07
1412 -28.75 7.4444E-07
1413 -28.6 7.2325E-07
1414 -28.45 6.3495E-07
1415 -28.3 6.2359E-07
1416 -28.15 7.0335E-07
1417 -28 7.0375E-07
1418 -27.85 5.9508E-07
1419 -27.7 5.7881E-07
1420 -27.55 6.5478E-07
1421 -27.4 6.419E-07
1422 -27.25 5.6481E-07
1423 -27.1 5.4757E-07
1424 -26.95 6.0656E-07
1425 -26.8 6.2117E-07
1426 -26.65 5.3777E-07
1427 -26.5 4.9165E-07
1428 -26.35 5.4956E-07
1429 -26.2 5.8855E-07
1430 -26.05 5.202E-07
1431 -25.9 4.6168E-07
1432 -25.75 5.0383E-07
1433 -25.6 5.4075E-07
1434 -25.45 4.8892E-07
1435 -25.3 4.291E-07
1436 -25.15 4.656E-07
1437 -25 5.2297E-07
1438 -24.85 4.5912E-07
1439 -24.7 3.7479E-07
1440 -24.55 4.2662E-07
1441 -24.4 4.9164E-07
1442 -24.25 4.4209E-07
1443 -24.1 3.6618E-07
1444 -23.95 3.7917E-07
1445 -23.8 4.4077E-07
1446 -23.65 4.226E-07
1447 -23.5 3.3793E-07
1448 -23.35 3.3127E-07
1449 -23.2 4.1338E-07
1450 -23.05 4.1701E-07
1451 -22.9 3.1179E-07
1452 -22.75 2.9812E-07
1453 -22.6 3.7836E-07
1454 -22.45 3.6907E-07
1455 -22.3 2.9424E-07
1456 -22.15 2.8183E-07
1457 -22 3.428E-07
1458 -21.85 3.5947E-07
1459 -21.7 2.7954E-07
1460 -21.55 2.3581E-07
1461 -21.4 2.9831E-07
1462 -21.25 3.3935E-07
1463 -21.1 2.7368E-07
1464 -20.95 2.1796E-07
1465 -20.8 2.6293E-07
1466 -20.65 3.0343E-07
1467 -20.5 2.5416E-07
1468 -20.35 1.9852E-07
1469 -20.2 2.3683E-07
1470 -20.05 2.9665E-07
1471 -19.9 2.3532E-07
1472 -19.75 1.541E-07
1473 -19.6 2.0882E-07
1474 -19.45 2.7663E-07
1475 -19.3 2.2759E-07
1476 -19.15 1.5347E-07
1477 -19 1.7132E-07
1478 -18.85 2.3543E-07
1479 -18.7 2.1944E-07
1480 -18.55 1.3823E-07
1481 -18.4 1.3437E-07
1482 -18.25 2.1842E-07
1483 -18.1 2.247E-07
1484 -17.95 1.2176E-07
1485 -17.8 1.86E-07
1486 -17.65 2.5217E-07
1487 -17.5 1.6373E-07
1488 -17.35 1.1505E-07
1489 -17.2 1.727E-07
1490 -17.05 2.1446E-07
1491 -16.9 1.5082E-07
1492 -16.75 1.914E-07
1493 -16.6 2.4283E-07
1494 -16.45 1.6719E-07
1495 -16.3 8.078E-08
1496 -16.15 2.1805E-07
1497 -16 1.9631E-07
1498 -15.85 9.727E-08
1499 -15.7 2.3056E-07
1500 -15.55 1.6074E-07
1501 -15.4 1.9323E-07
1502 -15.25 1.8663E-07
1503 -15.1 1.0339E-07
1504 -14.95 1.9061E-07
1505 -14.8 1.801E-07
1506 -14.65 7.897E-08
1507 -14.5 1.5064E-07
1508 -14.35 1.7546E-07
1509 -14.2 1.0335E-07
1510 -14.05 1.2272E-07
1511 -13.9 1.5481E-07
1512 -13.75 1.0198E-07
1513 -13.6 1.13293E-07
1514 -13.45 1.13334E-07
1515 -13.3 1.6371E-07
1516 -13.15 1.5051E-07
1517 -13 8.3985E-08
1518 -12.85 7.3E-08
1519 -12.7 1.0265E-07
1520 -12.55 1.5509E-07
1521 -12.4 8.825E-08
1522 -12.25 9.5179E-08
1523 -12.1 8.0468E-08
1524 -11.95 4.7148E-08
1525 -11.8 1.4306E-07
1526 -11.65 7.378E-08
1527 -11.5 9.562E-08
1528 -11.35 8.391E-08
1529 -11.2 8.451E-08
1530 -11.05 9.0243E-08
1531 -10.9 9.535E-08
1532 -10.75 6.907E-08
1533 -10.6 1.0035E-07
1534 -10.45 6.0637E-08
1535 -10.3 1.0553E-07
1536 -10.15 5.3685E-08
1537 -10 1.1739E-07
1538 -9.85 6.7648E-08
1539 -9.7 9.184E-08
1540 -9.55 2.4479E-08
1541 -9.4 3.6482E-08
1542 -9.25 8.034E-08
1543 -9.1 8.3E-10
1544 -8.95 1.769E-08
1545 -8.8 8.6488E-08
1546 -8.65 -8.87E-09
1547 -8.5 7.2591E-08
1548 -8.35 9.4006E-08
1549 -8.2 3.9812E-08
1550 -8.05 -4.023E-09
1551 -7.9 4.1164E-08
1552 -7.75 8.2289E-08
1553 -7.6 9.5392E-08
1554 -7.45 -1.0435E-08
1555 -7.3 3.6696E-08
1556 -7.15 7.6262E-08
1557 -7 9.0877E-08
1558 -6.85 -1.6109E-08
1559 -6.7 3.1786E-08
1560 -6.55 7.0575E-08
1561 -6.4 8.3487E-08
1562 -6.25 -2.1491E-08
1563 -6.1 2.9572E-08
1564 -5.95 8.0798E-08
1565 -5.8 -2.5354E-08
1566 -5.65 2.2391E-08
1567 -5.5 7.2848E-08
1568 -5.35 -2.8887E-08
1569 -5.2 1.7488E-08
1570 -5.05 6.4897E-08
1571 -4.9 -3.206E-08
1572 -4.75 1.1801E-08
1573 -4.6 6.1147E-08
1574 -4.45 -3.2189E-08
1575 -4.3 3.757E-09
1576 -4.15 6.0953E-08
1577 -4 5.1297E-08
1578 -3.85 -4.5993E-08
1579 -3.7 -3.9193E-08
1580 -3.55 6.107E-09
1581 -3.4 5.4154E-08
1582 -3.25 -3.7075E-08
1583 -3.1 -4.1682E-08
1584 -2.95 3.655E-09
1585 -2.8 5.0407E-08
1586 -2.65 6.0806E-08
1587 -2.5 -4.5135E-08
1588 -2.35 -6.0915E-08
1589 -2.2 -5.0755E-08
1590 -2.05 -4.7132E-08
1591 -1.9 -2.475E-09
1592 -1.75 4.649E-08
1593 -1.6 5.659E-08
1594 -1.45 -4.9969E-08
1595 -1.3 -6.7068E-08
1596 -1.15 -5.9785E-08
1597 -1 -5.0462E-08
1598 -0.85 -4.8507E-08
1599 -0.7 3.6722E-08
1600 -0.55 5.2884E-08
1601 -0.4 -5.2924E-08
1602 -0.25 -7.0114E-08
1603 -0.1 -6.2811E-08
1604 0.05 -4.943E-08
1605 0.2 3.3786E-08
1606 0.35 5.0529E-08
1607 0.5 -5.5336E-08
1608 0.65 -7.2271E-08
1609 0.8 -6.2223E-08
1610 0.95 -5.593E-08
1611 1.1 2.6144E-08
1612 1.25 3.0602E-08
1613 1.4 -6.7276E-08
1614 1.55 -5.6693E-08
1615 1.7 2.4827E-08
1616 1.85 2.9436E-08
1617 2 -6.8549E-08
1618 2.15 -5.7721E-08
1619 2.3 2.0068E-08
1620 2.45 2.9405E-08
1621 2.6 -7.0686E-08
1622 2.75 -5.9226E-08
1623 2.9 1.5008E-08
1624 3.05 2.8546E-08
1625 3.2 -7.134E-08
1626 3.35 -6.0266E-08
1627 3.5 1.3585E-08
1628 3.65 3.243E-08
1629 3.8 -6.7152E-08
1630 3.95 -6.4931E-08
1631 4.1 -2.9126E-08
1632 4.25 3.7706E-08
1633 4.4 9.77E-10
1634 4.55 -7.1597E-08
1635 4.7 -3.6424E-08
1636 4.85 3.4182E-08
1637 5 1.502E-09
1638 5.15 -7.4436E-08
1639 5.3 -4.071E-08
1640 5.45 2.8148E-08
1641 5.6 1.1383E-08
1642 5.75 -7.8008E-08
1643 5.9 -4.9845E-08
1644 6.05 2.6869E-08
1645 6.2 1.9047E-08
1646 6.35 -7.5108E-08
1647 6.5 -5.4111E-08
1648 6.65 2.7165E-08
1649 6.8 2.1083E-08
1650 6.95 -6.9561E-08
1651 7.1 -5.7588E-08
1652 7.25 2.81E-08
1653 7.4 4.3209E-08
1654 7.55 1.2448E-08
1655 7.7 -7.8323E-08
1656 7.85 -4.7111E-08
1657 8 2.7337E-08
1658 8.15 1.7955E-08
1659 8.3 -7.438E-08
1660 8.45 -5.2169E-08
1661 8.6 2.8404E-08
1662 8.75 1.9333E-08
1663 8.9 -7.2592E-08
1664 9.05 -5.4192E-08
1665 9.2 2.9091E-08
1666 9.35 4.6194E-08
1667 9.5 -6.0692E-08
1668 9.65 -7.7755E-08
1669 9.8 -5.0041E-08
1670 9.95 2.8592E-08
